property_type,price,location,latitude,longitude,baths,bedrooms,date_added,area_sqft
House,77500000,DHA Defence,24.824093,67.061405,6,6,2019-07-12,3267.0
House,75000000,DHA Defence,24.824093,67.061405,6,6,2019-07-12,3267.0
House,62500000,DHA Defence,24.824093,67.061405,5,5,2019-07-12,3267.0
House,82500000,DHA Defence,24.824093,67.061405,5,5,2019-07-12,3267.0
House,65000000,DHA Defence,24.824093,67.061405,5,5,2019-07-12,3267.0
House,63000000,DHA Defence,24.824093,67.061405,5,5,2019-07-12,3267.0
House,62500000,DHA Defence,24.824093,67.061405,5,5,2019-07-12,3267.0
House,52500000,DHA Defence,24.824093,67.061405,5,5,2019-07-12,3267.0
House,65000000,DHA Defence,24.824093,67.061405,5,5,2019-07-12,3267.0
House,59000000,DHA Defence,24.824093,67.061405,4,4,2019-07-12,3267.0
House,75000000,DHA Defence,24.824093,67.061405,5,5,2019-07-12,3267.0
House,65000000,DHA Defence,24.805045,67.064323,4,4,2019-07-12,3267.0
House,80000000,DHA Defence,24.824093,67.061405,5,5,2019-07-12,4900.5
House,95000000,DHA Defence,24.805045,67.064323,6,6,2019-07-12,5445.0
House,95000000,DHA Defence,24.805045,67.064323,4,4,2019-07-12,5445.0
House,60000000,Nazimabad,24.916331,67.035398,6,6,2019-07-12,4601.025
House,65000000,Nazimabad,24.916331,67.035398,6,6,2019-07-12,5281.65
House,46000000,Nazimabad,24.916331,67.035398,6,6,2019-07-12,5036.625
House,40000000,Nazimabad,24.916331,67.035398,6,6,2019-07-12,5036.625
House,60000000,Nazimabad,24.916331,67.035398,6,6,2019-07-12,8712.0
Flat,7500000,Nazimabad,24.916331,67.035398,2,2,2019-07-12,1742.4
Flat,8500000,Nazimabad,24.916331,67.035398,2,2,2019-07-12,1279.575
Flat,7000000,Nazimabad,24.916331,67.035398,2,2,2019-07-12,1143.45
Flat,4500000,Nazimabad,24.916331,67.035398,2,2,2019-07-12,843.975
Flat,4500000,Nazimabad,24.906134,67.023983,2,2,2019-07-12,1334.025
Flat,20000000,P & T Colony,24.826386,67.045677,6,5,2019-07-15,4356.0
Flat,4500000,Korangi,24.817744,67.105043,2,2,2019-07-12,898.425
House,72500000,DHA Defence,24.824093,67.061405,6,6,2019-07-12,5445.0
House,130000000,DHA Defence,24.821639,67.071691,6,6,2019-07-12,3267.0
House,140000000,DHA Defence,24.821639,67.071691,5,5,2019-07-12,5445.0
Flat,7500000,DHA Defence,24.821639,67.071691,2,2,2019-07-12,1089.0
Flat,64500000,DHA Defence,24.782215,67.074537,3,3,2019-07-12,3947.625
Flat,75000000,DHA Defence,24.782215,67.074537,3,3,2019-07-12,4546.575
Flat,15000000,Clifton,24.817121,66.998363,3,3,2019-07-13,1932.975
House,15500000,Bahria Town Karachi,25.140001,67.359238,5,4,2019-07-12,3811.5
Flat,9500000,DHA Defence,24.805045,67.064323,2,2,2019-07-12,1143.45
Flat,29500000,DHA Defence,24.805045,67.064323,4,4,2019-07-12,2123.5499999999997
Lower Portion,25000000,Nazimabad,24.916331,67.035398,3,3,2019-07-12,4601.025
Flat,8000000,Nazimabad,24.916331,67.035398,3,3,2019-07-12,1361.25
Flat,5000000,Nazimabad,24.916331,67.035398,3,2,2019-07-12,980.1
Flat,5000000,Nazimabad,24.916331,67.035398,3,2,2019-07-12,980.1
Lower Portion,12500000,Nazimabad,24.916331,67.035398,3,3,2019-07-12,1361.25
Flat,5000000,Nazimabad,24.916331,67.035398,2,2,2019-07-12,980.1
Flat,12500000,Nazimabad,24.916331,67.035398,3,3,2019-07-12,1197.9
Lower Portion,25000000,Nazimabad,24.916331,67.035398,3,3,2019-07-12,4601.025
House,20000000,Nazimabad,24.922948,67.024326,6,6,2019-07-12,2341.35
Flat,12500000,Nazimabad,24.916331,67.035398,3,3,2019-07-12,1197.9
Flat,14000000,Gulshan-e-Iqbal Town,24.899565,67.081322,3,3,2019-07-12,1579.05
Flat,7700000,DHA Defence,24.794215,67.06461,3,3,2019-07-12,1143.45
House,100000000,DHA Defence,24.810265,67.043552,5,5,2019-07-12,5445.0
House,112500000,DHA Defence,24.821639,67.071691,5,5,2019-07-12,5445.0
House,105000000,DHA Defence,24.824093,67.061405,5,5,2019-07-12,5445.0
House,115000000,DHA Defence,24.810265,67.043552,5,5,2019-07-12,5445.0
House,95000000,DHA Defence,24.821639,67.071691,6,6,2019-07-12,5445.0
House,95000000,DHA Defence,24.805045,67.064323,5,5,2019-07-12,5445.0
House,92500000,DHA Defence,24.805045,67.064323,4,4,2019-07-12,5445.0
House,95000000,DHA Defence,24.810265,67.043552,5,5,2019-07-12,5445.0
House,88000000,DHA Defence,24.810265,67.043552,5,5,2019-07-12,5445.0
House,95000000,DHA Defence,24.805045,67.064323,5,5,2019-07-12,5445.0
House,85000000,DHA Defence,24.810265,67.043552,5,5,2019-07-12,5445.0
House,105000000,DHA Defence,24.821639,67.071691,5,5,2019-07-12,5445.0
House,105000000,DHA Defence,24.824093,67.061405,4,4,2019-07-12,5445.0
House,75000000,DHA Defence,24.821639,67.071691,7,7,2019-07-12,5445.0
House,102500000,DHA Defence,24.805045,67.064323,6,6,2019-07-12,5445.0
House,82500000,DHA Defence,24.821639,67.071691,4,4,2019-07-12,5445.0
House,105000000,DHA Defence,24.805045,67.064323,6,6,2019-07-12,5445.0
House,95000000,DHA Defence,24.805045,67.064323,6,6,2019-07-12,5445.0
House,115000000,DHA Defence,24.805045,67.064323,6,6,2019-07-12,5445.0
House,105000000,DHA Defence,24.821639,67.071691,5,5,2019-07-12,5445.0
House,110000000,DHA Defence,24.821639,67.071691,6,6,2019-07-12,6534.0
House,140000000,DHA Defence,24.805045,67.064323,5,5,2019-07-12,6534.0
Flat,11500000,DHA Defence,24.805045,67.064323,3,3,2019-07-12,1334.025
Flat,3600000,Gulistan-e-Jauhar,24.926606,67.130384,2,2,2019-07-13,843.975
House,70000000,Gulshan-e-Iqbal Town,24.91567,67.083628,12,8,2019-07-12,353.925
Flat,7000000,DHA Defence,24.832117,67.063637,3,2,2019-07-12,1197.9
House,13000000,Liaquatabad,24.903368,67.04885,2,3,2019-07-13,980.1
House,105000000,DHA Defence,24.810265,67.043552,5,5,2019-07-12,5445.0
House,195000000,DHA Defence,24.782215,67.074537,5,5,2019-07-12,7078.5
House,250000000,DHA Defence,24.782215,67.074537,6,6,2019-07-12,10890.0
House,14500000,Bahria Town Karachi,25.00574,67.316385,4,4,2019-07-12,3811.5
Flat,33500000,DHA Defence,24.805045,67.064323,3,3,2019-07-12,2178.0
Flat,12000000,DHA Defence,24.791955,67.065082,3,3,2019-07-12,1442.925
House,41500000,DHA Defence,24.819653,67.077749,3,3,2019-07-12,1089.0
House,40000000,DHA Defence,24.819653,67.077749,4,4,2019-07-12,1089.0
House,150000000,Shahra-e-Faisal,24.863952,67.075031,3,3,2019-07-12,10890.0
House,300000000,DHA Defence,24.782215,67.074537,6,6,2019-07-12,10890.0
House,140000000,DHA Defence,24.805045,67.064323,5,5,2019-07-12,5445.0
House,37500000,DHA Defence,24.819653,67.077749,5,5,2019-07-12,1089.0
House,40000000,DHA Defence,24.782215,67.074537,3,3,2019-07-12,1089.0
Flat,12500000,Clifton,24.832545,67.035949,3,3,2019-07-12,1197.9
House,87500000,Gulshan-e-Iqbal Town,24.91567,67.083628,7,6,2019-07-12,735.075
Flat,22000000,DHA Defence,24.794215,67.06461,3,3,2019-07-12,2423.025
Flat,7000000,DHA Defence,24.832117,67.063637,2,2,2019-07-12,1197.9
Flat,2500000,Gulistan-e-Jauhar,24.904693,67.12281,2,2,2019-07-14,843.975
House,23000000,Bahria Town Karachi,25.005301,67.30881,3,3,2019-07-12,2178.0
House,4800000,Gadap Town,25.051119,67.064581,3,3,2019-07-12,925.65
House,3600000,Gadap Town,25.051119,67.064581,3,3,2019-07-12,925.65
House,3600000,Gadap Town,25.051119,67.064581,3,3,2019-07-12,925.65
House,3500000,Gadap Town,25.051119,67.064581,3,3,2019-07-12,925.65
House,3500000,Gadap Town,25.051119,67.064581,3,3,2019-07-12,925.65
House,4800000,Gadap Town,25.051119,67.064581,3,3,2019-07-12,925.65
House,3600000,Gadap Town,25.051119,67.064581,3,3,2019-07-12,925.65
House,4800000,Gadap Town,25.051119,67.064581,3,3,2019-07-12,925.65
House,135000000,DHA Defence,24.805045,67.064323,5,5,2019-07-12,7078.5
House,21600000,Bahria Town Karachi,25.005301,67.30881,3,3,2019-07-12,2178.0
Flat,3500000,Gulistan-e-Jauhar,24.916185,67.135196,2,2,2019-07-12,898.425
Flat,7000000,DHA Defence,24.832117,67.063637,2,2,2019-07-12,1197.9
Flat,15000000,DHA Defence,24.823597,67.061865,3,3,2019-07-12,1687.95
House,110000000,DHA Defence,24.794215,67.06461,6,5,2019-07-13,5445.0
Flat,10000000,Gulshan-e-Iqbal Town,24.934623,67.099164,2,2,2019-07-13,1089.0
Flat,8500000,DHA Defence,24.832117,67.063637,2,2,2019-07-12,1197.9
Flat,7000000,DHA Defence,24.810265,67.043552,2,2,2019-07-12,1089.0
Flat,6500000,DHA Defence,24.805045,67.064323,2,2,2019-07-12,544.5
Flat,6500000,DHA Defence,24.810265,67.043552,2,2,2019-07-12,1089.0
Flat,6000000,DHA Defence,24.810265,67.043552,2,2,2019-07-12,1089.0
Flat,6000000,DHA Defence,24.810265,67.043552,2,2,2019-07-12,1089.0
Flat,5000000,DHA Defence,24.810265,67.043552,2,2,2019-07-12,598.95
Flat,4500000,DHA Defence,24.810265,67.043552,2,2,2019-07-12,598.95
Flat,13000000,DHA Defence,24.810265,67.043552,3,3,2019-07-12,1442.925
Flat,17000000,DHA Defence,24.810265,67.043552,4,4,2019-07-12,2178.0
Flat,16000000,DHA Defence,24.810265,67.043552,3,3,2019-07-12,2178.0
Flat,10500000,DHA Defence,24.805045,67.064323,2,2,2019-07-12,1089.0
House,15000000,Korangi Road,24.844366,67.146878,4,3,2019-07-13,1361.25
House,22100000,Bahria Town Karachi,25.005301,67.30881,3,3,2019-07-12,2178.0
House,21700000,Bahria Town Karachi,25.005301,67.30881,3,3,2019-07-12,2178.0
House,21800000,Bahria Town Karachi,25.005301,67.30881,3,3,2019-07-12,2178.0
House,21900000,Bahria Town Karachi,25.005301,67.30881,3,3,2019-07-12,2178.0
House,22000000,Bahria Town Karachi,25.005301,67.30881,3,3,2019-07-12,2178.0
Flat,6000000,Scheme 33,24.974996,67.133599,2,2,2019-07-15,1197.9
Flat,6000000,Scheme 33,24.974996,67.133599,2,2,2019-07-15,1197.9
Flat,6000000,Scheme 33,24.974996,67.133599,2,2,2019-07-15,1197.9
Flat,6000000,Scheme 33,24.974996,67.133599,2,2,2019-07-15,1197.9
Flat,6000000,Scheme 33,24.974996,67.133599,2,2,2019-07-15,1197.9
Flat,6000000,Scheme 33,24.974996,67.133599,2,2,2019-07-15,1197.9
Flat,6000000,Scheme 33,24.974996,67.133599,2,2,2019-07-15,1197.9
Flat,6000000,Scheme 33,24.974996,67.133599,2,2,2019-07-15,1197.9
Flat,6000000,Scheme 33,24.974996,67.133599,2,2,2019-07-15,1197.9
Flat,6000000,Scheme 33,24.974996,67.133599,2,2,2019-07-15,1197.9
Flat,6000000,Scheme 33,24.974996,67.133599,2,2,2019-07-15,1197.9
Flat,6000000,Scheme 33,24.974996,67.133599,2,2,2019-07-15,1197.9
Flat,6000000,Scheme 33,24.974996,67.133599,2,2,2019-07-15,1197.9
Flat,6000000,Scheme 33,24.974996,67.133599,2,2,2019-07-15,1197.9
Flat,6000000,Scheme 33,24.974996,67.133599,2,2,2019-07-15,1197.9
Flat,6000000,Scheme 33,24.974996,67.133599,2,2,2019-07-15,1197.9
Flat,6000000,Scheme 33,24.974996,67.133599,2,2,2019-07-15,1197.9
Flat,6000000,Scheme 33,24.974996,67.133599,2,2,2019-07-15,1197.9
Flat,6000000,Scheme 33,24.974996,67.133599,2,2,2019-07-15,1197.9
Flat,6000000,Scheme 33,24.974996,67.133599,2,2,2019-07-15,1197.9
Flat,6000000,Scheme 33,24.974996,67.133599,2,2,2019-07-15,1197.9
Flat,6000000,Scheme 33,24.974996,67.133599,2,2,2019-07-15,1197.9
Flat,6000000,Scheme 33,24.974996,67.133599,2,2,2019-07-15,1197.9
Flat,6000000,Scheme 33,24.974996,67.133599,2,2,2019-07-15,1197.9
Flat,6000000,Scheme 33,24.974996,67.133599,2,2,2019-07-15,1197.9
Flat,6000000,Scheme 33,24.974996,67.133599,2,2,2019-07-15,1197.9
Flat,12500000,Gulshan-e-Iqbal Town,24.898465,67.0625,3,3,2019-07-13,1388.475
Flat,6000000,Scheme 33,24.974996,67.133599,2,2,2019-07-15,1197.9
Flat,6000000,Scheme 33,24.974996,67.133599,2,2,2019-07-15,1197.9
Flat,6000000,Scheme 33,24.974996,67.133599,2,2,2019-07-15,1197.9
Flat,6000000,Scheme 33,24.974996,67.133599,2,2,2019-07-15,1197.9
Flat,6500000,North Nazimabad,24.949176,67.051578,2,2,2019-07-12,1197.9
Upper Portion,8500000,Gulistan-e-Jauhar,24.920965,67.122366,3,3,2019-07-15,1633.5
House,13200000,Bahria Town Karachi,25.00573921,67.31638336,4,4,2019-07-12,3811.5
Flat,4650000,Shahra-e-Faisal,24.863952,67.075031,3,3,2019-07-12,1334.025
Lower Portion,5000000,North Karachi,24.957127,67.073616,2,4,2019-07-13,1306.8
House,15000000,State Bank of Pakistan Staff Co-Operative Housing Society,25.107539,67.152488,3,3,2019-07-12,1306.8
Flat,4500000,Federal B Area,24.950499,67.076547,3,3,2019-07-13,1197.9
House,10000000,Bahria Town Karachi,24.894076,67.027715,3,3,2019-07-12,1361.25
House,16500000,Gadap Town,25.022481,67.129082,5,4,2019-07-12,2178.0
Flat,6500000,Nazimabad,24.916331,67.035398,2,2,2019-07-13,1089.0
Flat,23000000,Gulshan-e-Iqbal Town,24.882174,67.067306,3,3,2019-07-12,1987.425
Upper Portion,27000000,Gulshan-e-Iqbal Town,24.882174,67.067306,5,4,2019-07-12,2994.75
Lower Portion,35000000,Jamshed Town,24.871447,67.058573,6,5,2019-07-12,3267.0
Flat,32500000,DHA Defence,24.805045,67.064323,3,3,2019-07-12,2178.0
Flat,16500000,Gulshan-e-Iqbal Town,24.882174,67.067306,3,3,2019-07-12,1987.425
Flat,1480000,Bahria Town Karachi,25.037705,67.306259,1,1,2019-07-12,735.075
Flat,1460000,Bahria Town Karachi,25.037705,67.306259,1,1,2019-07-12,735.075
Flat,37000000,Khalid Bin Walid Road,24.874922,67.057322,5,4,2019-07-12,2967.525
Flat,21000000,Clifton,24.817121,66.998363,3,3,2019-07-13,2776.95
Upper Portion,15500000,North Nazimabad,24.933144,67.033167,3,3,2019-07-13,2776.95
House,19000000,Gadap Town,25.017951,67.136393,6,5,2019-07-13,4356.0
House,2400000,North Nazimabad,24.933144,67.033167,2,2,2019-07-13,544.5
Lower Portion,14500000,Gulshan-e-Iqbal Town,24.898465,67.0625,3,3,2019-07-13,2178.0
House,12500000,Malir,24.90260591,67.18169307,2,2,2019-07-13,1306.8
Flat,5400000,Gulistan-e-Jauhar,24.912026,67.130733,2,2,2019-07-13,898.425
Flat,1900000,Scheme 33,24.938913,67.140593,1,1,2019-07-13,435.6
Flat,12500000,Delhi Colony,24.831727,67.043931,2,2,2019-07-13,1579.05
House,13000000,Bahria Town Karachi,24.894076,67.027715,3,3,2019-07-13,1361.25
House,13000000,Bahria Town Karachi,24.894076,67.027715,3,3,2019-07-13,1361.25
House,13000000,Bahria Town Karachi,24.894076,67.027715,3,3,2019-07-13,1361.25
House,13000000,Bahria Town Karachi,24.894076,67.027715,3,3,2019-07-13,1361.25
House,13000000,Bahria Town Karachi,24.894076,67.027715,3,3,2019-07-13,1361.25
House,13000000,Bahria Town Karachi,24.894076,67.027715,3,3,2019-07-13,1361.25
House,13000000,Bahria Town Karachi,24.894076,67.027715,3,3,2019-07-13,1361.25
House,13000000,Bahria Town Karachi,24.894076,67.027715,3,3,2019-07-13,1361.25
Lower Portion,8500000,P & T Colony,24.826386,67.045677,3,3,2019-07-13,3267.0
House,7500000,Korangi,24.832078,67.129869,1,1,2019-07-13,1306.8
House,12000000,Malir,24.89321,67.195473,6,8,2019-07-13,1225.125
Flat,9000000,Nazimabad,24.916721,67.031622,4,3,2019-07-14,1442.925
Lower Portion,6800000,North Karachi,24.970688,67.059021,2,2,2019-07-12,1306.8
Flat,11500000,Gulistan-e-Jauhar,24.912026,67.130733,3,5,2019-07-13,1878.525
Flat,5850000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-07-13,8712.0
House,11000000,Gulistan-e-Jauhar,24.939171,67.15611,3,3,2019-07-13,1306.8
House,37500000,Hill Park,24.868021,67.071147,4,4,2019-07-16,1633.5
Flat,27500000,Hill Park,24.868021,67.071147,4,4,2019-07-16,3267.0
Flat,11000000,Shaheed Millat Road,24.876976,67.069237,2,2,2019-07-16,1197.9
House,52500000,Jamshed Town,24.871447,67.058573,6,6,2019-07-16,1633.5
House,72500000,Jamshed Town,24.871447,67.058573,6,6,2019-07-16,3267.0
House,75000000,Gulshan-e-Iqbal Town,24.882958,67.066129,5,5,2019-07-16,2722.5
House,90000000,Jamshed Town,24.871447,67.058573,5,5,2019-07-16,3267.0
Flat,10000000,North Nazimabad,24.925361,67.039089,3,3,2019-07-14,2178.0
Flat,12500000,North Nazimabad,24.942561,67.042007,2,2,2019-07-14,1334.025
Flat,4500000,North Nazimabad,24.925361,67.039089,2,2,2019-07-14,789.525
Flat,7200000,North Nazimabad,24.925361,67.039089,2,2,2019-07-14,1089.0
House,57500000,North Nazimabad,24.932405,67.030249,6,6,2019-07-14,3267.0
Flat,5000000,Bahria Town Karachi,25.03577,67.315495,2,2,2019-07-13,1197.9
Flat,5000000,Bahria Town Karachi,25.03577,67.315495,2,2,2019-07-13,1197.9
Flat,5000000,Bahria Town Karachi,25.03577,67.315495,2,2,2019-07-13,1197.9
Flat,2660000,Bahria Town Karachi,25.013015,67.314401,2,2,2019-07-13,1143.45
Flat,6300000,Bahria Town Karachi,25.013015,67.314401,3,3,2019-07-13,1932.975
Flat,8260000,Bahria Town Karachi,25.013015,67.314401,4,4,2019-07-13,2668.05
House,14500000,Bahria Town Karachi,25.00574,67.316385,3,3,2019-07-13,3811.5
House,34000000,Gulistan-e-Jauhar,24.923999,67.13414,6,6,2019-07-15,2613.6
House,17000000,New Karachi,24.995238,67.064924,4,4,2019-07-15,1306.8
House,4200000,Bahria Town Karachi,25.058062,67.306626,2,2,2019-07-13,1361.25
House,4200000,Bahria Town Karachi,25.065275,67.313384,2,2,2019-07-13,1361.25
House,4900000,Bahria Town Karachi,25.058062,67.306626,3,3,2019-07-13,2178.0
House,4900000,Bahria Town Karachi,25.065275,67.313384,3,3,2019-07-13,2178.0
House,4900000,Bahria Town Karachi,25.071948,67.338656,3,3,2019-07-13,2178.0
House,7250000,Bahria Town Karachi,25.006938,67.308037,3,3,2019-07-13,2178.0
House,9850000,Bahria Town Karachi,25.006938,67.308037,3,3,2019-07-13,2178.0
Flat,25000000,Shaheed Millat Road,24.876976,67.069237,3,3,2019-07-16,2178.0
Flat,16000000,Shaheed Millat Road,24.876976,67.069237,2,2,2019-07-16,1197.9
House,24000000,Scheme 33,24.964623,67.168558,6,6,2019-07-15,2613.6
House,7500000,Shahra-e-Faisal,24.895468,67.177091,7,8,2019-07-17,816.75
House,24000000,Scheme 33,24.964623,67.168558,6,6,2019-07-15,2613.6
House,24000000,Scheme 33,24.964623,67.168558,6,6,2019-07-15,2613.6
Flat,5500000,Scheme 33,24.938913,67.140593,3,3,2019-07-13,1524.6
Flat,5500000,Scheme 33,24.938913,67.140593,3,3,2019-07-13,1524.6
Flat,5500000,Scheme 33,24.938913,67.140593,3,3,2019-07-13,1524.6
Flat,5500000,Scheme 33,24.938913,67.140593,3,3,2019-07-13,1524.6
Flat,3500000,Scheme 33,24.938913,67.140593,2,2,2019-07-13,898.425
Flat,3500000,Scheme 33,24.938913,67.140593,2,2,2019-07-13,898.425
Flat,3500000,Scheme 33,24.938913,67.140593,2,2,2019-07-13,898.425
Flat,3500000,Scheme 33,24.938913,67.140593,2,2,2019-07-13,898.425
Flat,6500000,Scheme 33,24.938913,67.140593,3,3,2019-07-13,1824.075
Flat,6500000,Scheme 33,24.938913,67.140593,3,3,2019-07-13,1824.075
Flat,4500000,Scheme 33,24.938913,67.140593,2,2,2019-07-13,1034.55
Flat,29000000,DHA Defence,24.80535178,67.06465023,4,3,2019-07-17,2423.025
Flat,10800000,Gulistan-e-Jauhar,24.923142,67.134826,3,3,2019-07-14,1687.95
House,10500000,Bahria Town Karachi,25.113565,67.353811,3,3,2019-07-16,2178.0
House,4600000,Kashmir Colony,24.837672,67.076549,2,2,2019-07-16,435.6
Flat,5500000,DHA Defence,24.81196,67.079653,2,2,2019-07-16,571.725
Lower Portion,7000000,Scheme 33,24.964585,67.125883,3,3,2019-07-13,1252.35
Lower Portion,7500000,Scheme 33,24.964585,67.125883,3,3,2019-07-13,1252.35
Upper Portion,4500000,Scheme 33,24.964585,67.125883,2,2,2019-07-13,980.1
House,28900000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,28800000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,28700000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,28600000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,28400000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,28500000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,28300000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,28200000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,28100000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,28000000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,27900000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,27800000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,27700000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,27600000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,27500000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,27400000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,27300000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,27200000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,27100000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,27000000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,26900000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,26800000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,26700000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,26600000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,26500000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,26400000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,26300000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,26200000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,26100000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,26000000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,25900000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,25800000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,25700000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,25600000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,25500000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,25400000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,25300000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,25200000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,25100000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,25000000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,24900000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
House,15700000,Bahria Town Karachi,25.009119,67.307179,3,3,2019-07-15,1633.5
House,24800000,Scheme 33,24.964623,67.168558,6,6,2019-07-14,2613.6
