property_type,price,location,latitude,longitude,baths,bedrooms,date_added,area_sqft,price_per_sqft,affordability_years,estimated_price_2026,affordability_years_2026,affordability_change,market_tier,price_per_marla,Month_Year
Flat,10500000,Bahria Town Karachi,25.020961,67.321172,3,3,2019-07-09,2722.5,3856.749311294766,39.77272727272727,25525500.0,49.468023255813954,9.69529598308668,Upper Middle,1050000.0,2019-07
Flat,10400000,Bahria Town Karachi,25.020961,67.321172,3,3,2019-07-09,2722.5,3820.018365472911,39.39393939393939,25282400.0,48.9968992248062,9.602959830866808,Upper Middle,1040000.0,2019-07
Flat,10300000,Bahria Town Karachi,25.020961,67.321172,3,3,2019-07-09,2722.5,3783.287419651056,39.015151515151516,25039300.0,48.52577519379845,9.510623678646937,Upper Middle,1030000.0,2019-07
Flat,10200000,Bahria Town Karachi,25.020961,67.321172,3,3,2019-07-09,2722.5,3746.556473829201,38.63636363636363,24796200.0,48.0546511627907,9.418287526427065,Upper Middle,1020000.0,2019-07
Flat,10100000,Bahria Town Karachi,25.020961,67.321172,3,3,2019-07-09,2722.5,3709.8255280073463,38.25757575757576,24553100.0,47.583527131782944,9.325951374207186,Upper Middle,1010000.0,2019-07
House,18000000,Jinnah Avenue,24.901059,67.180904,5,4,2019-07-10,2178.0,8264.462809917355,68.18181818181819,43758000.0,84.80232558139535,16.620507399577164,Other,2250000.0,2019-07
Flat,10000000,Bahria Town Karachi,25.020961,67.321172,3,3,2019-07-09,2722.5,3673.094582185491,37.878787878787875,24310000.0,47.1124031007752,9.233615221987321,Upper Middle,1000000.0,2019-07
House,22000000,Scheme 33,24.962834,67.124126,6,6,2019-07-09,2178.0,10101.0101010101,83.33333333333333,53482000.0,103.64728682170542,20.313953488372093,Upper Middle,2750000.0,2019-07
Flat,9900000,Bahria Town Karachi,25.020961,67.321172,3,3,2019-07-09,2722.5,3636.3636363636365,37.5,24066900.0,46.64127906976744,9.141279069767442,Upper Middle,990000.0,2019-07
Flat,9800000,Bahria Town Karachi,25.020961,67.321172,3,3,2019-07-09,2722.5,3599.6326905417814,37.121212121212125,23823800.0,46.17015503875969,9.048942917547564,Upper Middle,980000.0,2019-07
Flat,5200000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-07-09,1143.45,4547.640911277274,19.696969696969695,12641200.0,24.4984496124031,4.801479915433404,Upper Middle,1238095.238095238,2019-07
Flat,5100000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-07-09,1143.45,4460.186278368096,19.318181818181817,12398100.0,24.02732558139535,4.7091437632135325,Upper Middle,1214285.7142857143,2019-07
Flat,5000000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-07-09,1143.45,4372.731645458918,18.939393939393938,12155000.0,23.5562015503876,4.616807610993661,Upper Middle,1190476.1904761905,2019-07
Flat,4900000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-07-09,1143.45,4285.27701254974,18.560606060606062,11911900.0,23.085077519379844,4.524471458773782,Upper Middle,1166666.6666666665,2019-07
Flat,4800000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-07-09,1143.45,4197.822379640561,18.181818181818183,11668800.0,22.613953488372093,4.43213530655391,Upper Middle,1142857.1428571427,2019-07
Flat,4700000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-07-09,1143.45,4110.367746731383,17.803030303030305,11425700.0,22.142829457364343,4.339799154334038,Upper Middle,1119047.619047619,2019-07
Flat,4500000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-07-09,1143.45,3935.458480913026,17.045454545454547,10939500.0,21.200581395348838,4.155126849894291,Upper Middle,1071428.5714285714,2019-07
Flat,4600000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-07-09,1143.45,4022.9131138222047,17.424242424242426,11182600.0,21.67170542635659,4.247463002114163,Upper Middle,1095238.0952380951,2019-07
House,32000000,Bahria Town Karachi,24.998516,67.310472,5,5,2019-07-15,2722.5,11753.902662993572,121.21212121212122,77792000.0,150.75968992248062,29.5475687103594,Upper Middle,3200000.0,2019-07
House,66000000,DHA Defence,24.824093,67.061405,6,5,2019-07-15,3267.0,20202.0202020202,250.0,160446000.0,310.9418604651163,60.94186046511629,Elite,5500000.0,2019-07
House,35000000,Gulistan-e-Jauhar,24.93591,67.152597,7,6,2019-07-09,2613.6,13391.490664217938,132.57575757575756,85085000.0,164.89341085271317,32.31765327695561,Middle Class,3645833.3333333335,2019-07
Flat,2300000,North Karachi,24.972287,67.066298,1,2,2019-07-10,544.5,4224.058769513315,8.712121212121213,5591300.0,10.835852713178294,2.1237315010570814,Middle Class,1150000.0,2019-07
Flat,5000000,Bahria Town Karachi,25.013015,67.314401,1,2,2019-07-11,1143.45,4372.731645458918,18.939393939393938,12155000.0,23.5562015503876,4.616807610993661,Upper Middle,1190476.1904761905,2019-07
House,13000000,Bahria Town Karachi,24.894076,67.027715,3,3,2019-07-09,1361.25,9550.045913682277,49.24242424242424,31603000.0,61.24612403100775,12.00369978858351,Upper Middle,2600000.0,2019-07
House,13000000,Bahria Town Karachi,24.894076,67.027715,3,3,2019-07-09,1361.25,9550.045913682277,49.24242424242424,31603000.0,61.24612403100775,12.00369978858351,Upper Middle,2600000.0,2019-07
House,13000000,Bahria Town Karachi,24.894076,67.027715,3,3,2019-07-10,1361.25,9550.045913682277,49.24242424242424,31603000.0,61.24612403100775,12.00369978858351,Upper Middle,2600000.0,2019-07
House,13000000,Bahria Town Karachi,24.894076,67.027715,3,3,2019-07-10,1361.25,9550.045913682277,49.24242424242424,31603000.0,61.24612403100775,12.00369978858351,Upper Middle,2600000.0,2019-07
House,13000000,Bahria Town Karachi,24.894076,67.027715,3,3,2019-07-10,1361.25,9550.045913682277,49.24242424242424,31603000.0,61.24612403100775,12.00369978858351,Upper Middle,2600000.0,2019-07
House,13000000,Bahria Town Karachi,24.894076,67.027715,3,3,2019-07-10,1361.25,9550.045913682277,49.24242424242424,31603000.0,61.24612403100775,12.00369978858351,Upper Middle,2600000.0,2019-07
House,13000000,Bahria Town Karachi,24.894076,67.027715,3,3,2019-07-10,1361.25,9550.045913682277,49.24242424242424,31603000.0,61.24612403100775,12.00369978858351,Upper Middle,2600000.0,2019-07
House,13000000,Bahria Town Karachi,24.894076,67.027715,3,3,2019-07-10,1361.25,9550.045913682277,49.24242424242424,31603000.0,61.24612403100775,12.00369978858351,Upper Middle,2600000.0,2019-07
House,12000000,Gulistan-e-Jauhar,24.910473,67.141957,2,2,2019-07-10,1306.8,9182.736455463728,45.45454545454545,29172000.0,56.53488372093023,11.080338266384778,Middle Class,2500000.0,2019-07
Flat,4400000,Gulshan-e-Iqbal Town,24.912128,67.099257,2,2,2019-07-10,898.425,4897.459442913989,16.666666666666668,10696400.0,20.729457364341084,4.062790697674416,Middle Class,1333333.3333333335,2019-07
Lower Portion,8500000,Gulistan-e-Jauhar,24.913179,67.121959,3,2,2019-07-10,1306.8,6504.438322620141,32.196969696969695,20663500.0,40.04554263565891,7.848572938689216,Middle Class,1770833.3333333335,2019-07
Flat,6000000,Gulshan-e-Iqbal Town,24.95618,67.115135,2,2,2019-07-10,1007.325,5956.369592733229,22.727272727272727,14586000.0,28.267441860465116,5.540169133192389,Middle Class,1621621.6216216215,2019-07
House,100000000,Cantt,24.957832,67.193077,5,5,2019-07-10,5445.0,18365.472910927456,378.7878787878788,243100000.0,471.1240310077519,92.3361522198731,Elite,5000000.0,2019-07
House,143000000,DHA Defence,24.810265,67.043552,6,5,2019-07-11,10890.0,13131.31313131313,541.6666666666666,347633000.0,673.7073643410853,132.04069767441865,Elite,3575000.0,2019-07
Flat,15000000,DHA Defence,24.791955,67.065082,3,3,2019-07-10,1524.6,9838.646202282567,56.81818181818182,36465000.0,70.6686046511628,13.850422832980975,Elite,2678571.4285714286,2019-07
Flat,10800000,University Road,24.92252,67.103269,2,2,2019-07-10,1334.025,8095.800303592511,40.90909090909091,26254800.0,50.88139534883721,9.972304439746303,Other,2204081.632653061,2019-07
House,13500000,Malir,24.9052,67.187483,4,3,2019-07-10,1960.2,6887.052341597796,51.13636363636363,32818500.0,63.60174418604651,12.465380549682877,Affordable,1875000.0,2019-07
Flat,2800000,North Karachi,24.972287,67.066298,2,3,2019-07-10,598.95,4674.847650054261,10.606060606060606,6806800.0,13.191472868217055,2.5854122621564493,Middle Class,1272727.2727272727,2019-07
Flat,9500000,Gulistan-e-Jauhar,24.927151,67.119327,3,3,2019-07-10,1579.05,6016.275608752098,35.984848484848484,23094500.0,44.75678294573643,8.771934460887948,Middle Class,1637931.0344827587,2019-07
Flat,4000000,Rabia City,24.907814,67.132983,2,4,2019-07-10,1334.025,2998.444556886115,15.151515151515152,9724000.0,18.844961240310077,3.693446088794925,Other,816326.5306122449,2019-07
House,14800000,Bahria Town Karachi,24.894076,67.027715,3,3,2019-07-12,2178.0,6795.224977043159,56.06060606060606,35978800.0,69.72635658914729,13.665750528541224,Upper Middle,1850000.0,2019-07
House,21500000,Korangi,24.817744,67.105043,6,4,2019-07-12,1306.8,16452.40281603918,81.43939393939394,52266500.0,101.29166666666667,19.852272727272734,Affordable,4479166.666666667,2019-07
Upper Portion,15000000,Jamshed Town,24.869111,67.060976,2,2,2019-07-10,1306.8,11478.42056932966,56.81818181818182,36465000.0,70.6686046511628,13.850422832980975,Middle Class,3125000.0,2019-07
Upper Portion,20000000,Jamshed Town,24.869111,67.060976,3,3,2019-07-10,1960.2,10203.040506070809,75.75757575757575,48620000.0,94.2248062015504,18.467230443974643,Middle Class,2777777.7777777775,2019-07
Lower Portion,8500000,Gulistan-e-Jauhar,24.926606,67.130384,3,3,2019-07-10,2178.0,3902.6629935720844,32.196969696969695,20663500.0,40.04554263565891,7.848572938689216,Middle Class,1062500.0,2019-07
Flat,5800000,Bahria Town Karachi,24.894076,67.027715,2,2,2019-07-10,1143.45,5072.368708732345,21.96969696969697,14099800.0,27.32519379844961,5.355496828752642,Upper Middle,1380952.3809523808,2019-07
House,9000000,North Karachi,24.972287,67.066298,3,2,2019-07-10,816.75,11019.283746556473,34.09090909090909,21879000.0,42.401162790697676,8.310253699788582,Middle Class,3000000.0,2019-07
Flat,10000000,Bahria Town Karachi,24.894076,67.027715,2,2,2019-07-10,2722.5,3673.094582185491,37.878787878787875,24310000.0,47.1124031007752,9.233615221987321,Upper Middle,1000000.0,2019-07
Flat,8000000,Gulshan-e-Iqbal Town,24.898465,67.0625,2,2,2019-07-10,1388.475,5761.716991663516,30.303030303030305,19448000.0,37.689922480620154,7.38689217758985,Middle Class,1568627.4509803923,2019-07
Flat,5650000,Federal B Area,24.937736,67.080152,2,2,2019-07-10,1034.55,5461.3116814073755,21.401515151515152,13735150.0,26.618507751937983,5.216992600422831,Middle Class,1486842.105263158,2019-07
Flat,4300000,Laraib Garden,24.922239,67.081284,2,2,2019-07-10,952.875,4512.659058113603,16.28787878787879,10453300.0,20.258333333333333,3.970454545454544,Other,1228571.4285714286,2019-07
Flat,13500000,University Road,24.935439,67.13873,4,4,2019-07-11,1687.95,7997.867235403892,51.13636363636363,32818500.0,63.60174418604651,12.465380549682877,Other,2177419.35483871,2019-07
Upper Portion,27500000,Gulshan-e-Iqbal Town,24.881111,67.079956,4,4,2019-07-10,2668.05,10307.15316429602,104.16666666666667,66852500.0,129.55910852713177,25.392441860465098,Middle Class,2806122.4489795915,2019-07
Upper Portion,19500000,Gulshan-e-Iqbal Town,24.88776,67.076926,3,3,2019-07-10,1824.075,10690.349903375683,73.86363636363636,47404500.0,91.86918604651163,18.00554968287527,Middle Class,2910447.76119403,2019-07
House,15000000,Bahria Town Karachi,25.067079,67.309986,2,2,2019-07-10,2178.0,6887.052341597796,56.81818181818182,36465000.0,70.6686046511628,13.850422832980975,Upper Middle,1875000.0,2019-07
House,8500000,Bahria Town Karachi,25.062938,67.314471,2,2,2019-07-10,1361.25,6244.260789715335,32.196969696969695,20663500.0,40.04554263565891,7.848572938689216,Upper Middle,1700000.0,2019-07
House,13000000,Bahria Town Karachi,25.067079,67.309986,2,2,2019-07-10,1633.5,7958.371594735231,49.24242424242424,31603000.0,61.24612403100775,12.00369978858351,Upper Middle,2166666.6666666665,2019-07
Flat,11900000,Bahria Town Karachi,24.894076,67.027715,3,3,2019-07-10,2069.1,5751.2928326325455,45.07575757575758,28928900.0,56.06375968992248,10.9880021141649,Upper Middle,1565789.4736842106,2019-07
Flat,6944000,Bahria Town Karachi,24.894076,67.027715,2,2,2019-07-10,1197.9,5796.811086067284,26.303030303030305,16880864.0,32.714852713178296,6.411822410147991,Upper Middle,1578181.8181818181,2019-07
Flat,9716000,Bahria Town Karachi,24.894076,67.027715,2,2,2019-07-10,1687.95,5756.094671050682,36.803030303030305,23619596.0,45.77441085271318,8.971380549682877,Upper Middle,1567096.7741935484,2019-07
Flat,7250000,Nazimabad,24.916721,67.031622,2,2,2019-07-10,1334.025,5434.680759356083,27.46212121212121,17624750.0,34.156492248062015,6.694371035940804,Middle Class,1479591.8367346937,2019-07
House,23000000,Federal B Area,24.922442,67.073629,4,5,2019-07-09,2613.6,8800.122436486074,87.12121212121212,55913000.0,108.35852713178295,21.237315010570825,Middle Class,2395833.3333333335,2019-07
Flat,4200000,Federal B Area,24.918394,67.066677,2,2,2019-07-09,898.425,4674.847650054262,15.909090909090908,10210200.0,19.787209302325582,3.878118393234674,Middle Class,1272727.2727272727,2019-07
Flat,7800000,Federal B Area,24.922442,67.073629,2,2,2019-07-09,1143.45,6821.461366915913,29.545454545454547,18961800.0,36.74767441860465,7.202219873150106,Middle Class,1857142.857142857,2019-07
Flat,15600000,Federal B Area,24.922442,67.073629,4,4,2019-07-09,2286.9,6821.461366915913,59.09090909090909,37923600.0,73.4953488372093,14.404439746300213,Middle Class,1857142.857142857,2019-07
Flat,5800000,Federal B Area,24.922442,67.073629,2,2,2019-07-09,898.425,6455.741992932076,21.96969696969697,14099800.0,27.32519379844961,5.355496828752642,Middle Class,1757575.7575757576,2019-07
Flat,5600000,Federal B Area,24.922442,67.073629,2,2,2019-07-09,898.425,6233.130200072349,21.21212121212121,13613600.0,26.38294573643411,5.1708245243128985,Middle Class,1696969.696969697,2019-07
Flat,5600000,Federal B Area,24.922442,67.073629,2,2,2019-07-09,898.425,6233.130200072349,21.21212121212121,13613600.0,26.38294573643411,5.1708245243128985,Middle Class,1696969.696969697,2019-07
Flat,5600000,Federal B Area,24.922442,67.073629,2,2,2019-07-09,898.425,6233.130200072349,21.21212121212121,13613600.0,26.38294573643411,5.1708245243128985,Middle Class,1696969.696969697,2019-07
Flat,5500000,Federal B Area,24.922442,67.073629,2,2,2019-07-09,898.425,6121.824303642486,20.833333333333332,13370500.0,25.911821705426355,5.078488372093023,Middle Class,1666666.6666666667,2019-07
House,13000000,Federal B Area,24.922442,67.073629,4,5,2019-07-09,1306.8,9947.96449341904,49.24242424242424,31603000.0,61.24612403100775,12.00369978858351,Middle Class,2708333.3333333335,2019-07
House,7800000,Gadap Town,25.051119,67.064581,3,3,2019-07-09,1089.0,7162.534435261708,29.545454545454547,18961800.0,36.74767441860465,7.202219873150106,Affordable,1950000.0,2019-07
Flat,5500000,Delhi Colony,24.831727,67.043931,2,2,2019-07-10,1089.0,5050.50505050505,20.833333333333332,13370500.0,25.911821705426355,5.078488372093023,Other,1375000.0,2019-07
House,14500000,Bahria Town Karachi,25.009119,67.307179,2,2,2019-07-10,1633.5,8876.645240281603,54.92424242424242,35249500.0,68.31298449612403,13.388742071881609,Upper Middle,2416666.6666666665,2019-07
Flat,16500000,Gulshan-e-Iqbal Town,24.899565,67.081322,2,2,2019-07-10,1388.475,11883.541295306002,62.5,40111500.0,77.73546511627907,15.235465116279073,Middle Class,3235294.1176470593,2019-07
Flat,7500000,Bahria Town Karachi,24.894076,67.027715,2,2,2019-07-10,1225.125,6121.824303642486,28.40909090909091,18232500.0,35.3343023255814,6.925211416490487,Upper Middle,1666666.6666666667,2019-07
Flat,6000000,Bahria Town Karachi,25.013015,67.314401,2,2,2019-07-09,1143.45,5247.277974550701,22.727272727272727,14586000.0,28.267441860465116,5.540169133192389,Upper Middle,1428571.4285714284,2019-07
Flat,7000000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-07-10,1143.45,6121.824303642486,26.515151515151516,17017000.0,32.97868217054263,6.463530655391118,Upper Middle,1666666.6666666665,2019-07
House,20500000,Bahria Town Karachi,25.005301,67.30881,3,3,2019-07-09,2178.0,9412.304866850322,77.65151515151516,49835500.0,96.58042635658914,18.928911205073987,Upper Middle,2562500.0,2019-07
House,14500000,Bahria Town Karachi,25.009119,67.307179,3,3,2019-07-09,1660.725,8731.126465850759,54.92424242424242,35249500.0,68.31298449612403,13.388742071881609,Upper Middle,2377049.180327869,2019-07
House,11500000,Bahria Town Karachi,25.067079,67.309986,3,3,2019-07-09,1361.25,8448.11753902663,43.56060606060606,27956500.0,54.179263565891475,10.618657505285412,Upper Middle,2300000.0,2019-07
House,14500000,Bahria Town Karachi,25.058062,67.306626,3,3,2019-07-09,2178.0,6657.483930211203,54.92424242424242,35249500.0,68.31298449612403,13.388742071881609,Upper Middle,1812500.0,2019-07
House,19500000,Bahria Town Karachi,25.005301,67.30881,2,2,2019-07-10,2178.0,8953.168044077134,73.86363636363636,47404500.0,91.86918604651163,18.00554968287527,Upper Middle,2437500.0,2019-07
House,5800000,Bahria Town Karachi,25.119134,67.318009,3,3,2019-07-09,2178.0,2662.993572084481,21.96969696969697,14099800.0,27.32519379844961,5.355496828752642,Upper Middle,725000.0,2019-07
House,13500000,Bahria Town Karachi,25.058062,67.306626,3,3,2019-07-09,2178.0,6198.347107438017,51.13636363636363,32818500.0,63.60174418604651,12.465380549682877,Upper Middle,1687500.0,2019-07
House,9200000,Bahria Town Karachi,25.113565,67.353811,3,3,2019-07-09,2559.15,3594.943633628353,34.84848484848485,22365200.0,43.34341085271318,8.494926004228326,Upper Middle,978723.4042553192,2019-07
Flat,13000000,Bahria Town Karachi,24.894076,67.027715,4,3,2019-07-10,2668.05,4872.472404939937,49.24242424242424,31603000.0,61.24612403100775,12.00369978858351,Upper Middle,1326530.6122448978,2019-07
Flat,6500000,Bahria Town Karachi,25.051778,67.319934,2,2,2019-07-09,1388.475,4681.395055726607,24.62121212121212,15801500.0,30.623062015503876,6.001849894291755,Upper Middle,1274509.8039215687,2019-07
Flat,5500000,Bahria Town Karachi,25.013015,67.314401,2,2,2019-07-09,1143.45,4810.00481000481,20.833333333333332,13370500.0,25.911821705426355,5.078488372093023,Upper Middle,1309523.8095238095,2019-07
Flat,12200000,Bahria Town Karachi,25.013015,67.314401,3,3,2019-07-09,3267.0,3734.3128252219162,46.21212121212121,29658200.0,57.47713178294573,11.265010570824522,Upper Middle,1016666.6666666666,2019-07
Flat,13000000,Bahria Town Karachi,25.013015,67.314401,3,3,2019-07-09,2613.6,4973.98224670952,49.24242424242424,31603000.0,61.24612403100775,12.00369978858351,Upper Middle,1354166.6666666667,2019-07
Flat,13200000,Bahria Town Karachi,25.013015,67.314401,3,3,2019-07-09,2613.6,5050.50505050505,50.0,32089200.0,62.188372093023254,12.188372093023254,Upper Middle,1375000.0,2019-07
Flat,14000000,Bahria Town Karachi,25.013015,67.314401,3,3,2019-07-09,2613.6,5356.596265687175,53.03030303030303,34034000.0,65.95736434108527,12.927061310782236,Upper Middle,1458333.3333333335,2019-07
