property_type,price,location,latitude,longitude,baths,bedrooms,date_added,area_sqft,price_per_sqft,affordability_years,estimated_price_2026,affordability_years_2026,affordability_change,market_tier,price_per_marla,Month_Year,median_ppsqft,pct_vs_median
House,60000000,Jamshed Town,24.871447,67.058573,6,6,2019-07-09,2178.0,27548.209366391184,227.27272727272728,145860000.0,282.6744186046512,55.4016913319239,Middle Class,7500000.0,2019-07,10713.19253137435,157.14285714285708
House,85000000,Jamshed Town,24.871447,67.058573,8,7,2019-07-09,2178.0,39026.62993572085,321.969696969697,206635000.0,400.4554263565892,78.48572938689216,Middle Class,10625000.0,2019-07,10713.19253137435,264.28571428571433
House,85000000,Jamshed Town,24.871447,67.058573,8,7,2019-07-09,3267.0,26017.753290480563,321.969696969697,206635000.0,400.4554263565892,78.48572938689216,Middle Class,7083333.333333333,2019-07,10713.19253137435,142.85714285714283
Flat,8900000,North Nazimabad,24.941744,67.053638,3,2,2019-07-09,1279.575,6955.434421585292,33.71212121212121,21635900.0,41.93003875968992,8.21791754756871,Middle Class,1893617.021276596,2019-07,7384.9838262255125,-5.816524649855123
Flat,7000000,Scheme 33,24.954818,67.11663,2,3,2019-07-10,1306.8,5356.596265687175,26.51515151515152,17017000.0,32.97868217054263,6.463530655391118,Upper Middle,1458333.3333333335,2019-07,6630.058464189246,-19.20740526468035
Flat,3625000,North Karachi,24.981857,67.060118,2,2,2019-07-10,843.975,4295.150922716905,13.731060606060606,8812375.0,17.078246124031008,3.347185517970402,Middle Class,1169354.838709677,2019-07,8417.508417508418,-48.97360703812316
Flat,24000000,Scheme 33,24.938913,67.140593,2,4,2019-07-09,3865.95,6208.047181158577,90.9090909090909,58344000.0,113.06976744186046,22.16067653276956,Upper Middle,1690140.8450704226,2019-07,6630.058464189246,-6.365121594478645
Flat,6500000,Scheme 33,24.938913,67.140593,2,2,2019-07-09,898.425,7234.88326794112,24.62121212121212,15801500.0,30.62306201550388,6.001849894291755,Upper Middle,1969696.9696969695,2019-07,6630.058464189246,9.122465616535631
Flat,6500000,Scheme 33,24.938913,67.140593,2,2,2019-07-09,898.425,7234.88326794112,24.62121212121212,15801500.0,30.62306201550388,6.001849894291755,Upper Middle,1969696.9696969695,2019-07,6630.058464189246,9.122465616535631
Flat,12500000,Scheme 33,24.938913,67.140593,2,3,2019-07-09,1987.425,6289.54551744091,47.34848484848485,30387500.0,58.89050387596899,11.542019027484136,Upper Middle,1712328.7671232878,2019-07,6630.058464189246,-5.135896592579674
Flat,12000000,Scheme 33,24.938913,67.140593,2,3,2019-07-09,1987.425,6037.963696743273,45.45454545454545,29172000.0,56.53488372093023,11.080338266384778,Upper Middle,1643835.6164383562,2019-07,6630.058464189246,-8.930460728876486
Flat,9500000,Scheme 33,24.938913,67.140593,2,2,2019-07-09,1742.4,5452.249770431588,35.984848484848484,23094500.0,44.75678294573643,8.771934460887948,Upper Middle,1484375.0,2019-07,6630.058464189246,-17.764680358692512
Flat,7000000,Scheme 33,24.938913,67.140593,2,2,2019-07-09,1034.55,6766.2268619206425,26.51515151515152,17017000.0,32.97868217054263,6.463530655391118,Upper Middle,1842105.2631578948,2019-07,6630.058464189246,2.0538038761932427
Flat,12000000,Scheme 33,24.938913,67.140593,2,3,2019-07-09,2123.55,5650.914741823833,45.45454545454545,29172000.0,56.53488372093023,11.080338266384778,Upper Middle,1538461.5384615385,2019-07,6630.058464189246,-14.768251707794663
Flat,25000000,Scheme 33,24.938913,67.140593,2,4,2019-07-09,3865.95,6466.715813706851,94.6969696969697,60775000.0,117.78100775193798,23.084038054968275,Upper Middle,1760563.3802816905,2019-07,6630.058464189246,-2.463668327581919
Flat,25000000,Scheme 33,24.938913,67.140593,2,4,2019-07-09,3865.95,6466.715813706851,94.6969696969697,60775000.0,117.78100775193798,23.084038054968275,Upper Middle,1760563.3802816905,2019-07,6630.058464189246,-2.463668327581919
House,26000000,Scheme 33,24.944156,67.15951,3,6,2019-07-09,2178.0,11937.557392102846,98.48484848484848,63206000.0,122.4922480620155,24.00739957716702,Upper Middle,3250000.0,2019-07,6630.058464189246,80.05206826728377
House,25000000,Scheme 33,24.944156,67.15951,3,6,2019-07-09,2178.0,11478.42056932966,94.6969696969697,60775000.0,117.78100775193798,23.084038054968275,Upper Middle,3125000.0,2019-07,6630.058464189246,73.1269887185421
Lower Portion,7500000,Scheme 33,24.944156,67.15951,2,2,2019-07-09,871.2,8608.815426997246,28.40909090909091,18232500.0,35.3343023255814,6.925211416490487,Upper Middle,2343750.0,2019-07,6630.058464189246,29.845241538906574
House,54000000,North Nazimabad,24.948476,67.059474,3,9,2019-07-09,2613.6,20661.15702479339,204.54545454545453,131274000.0,254.40697674418604,49.86152219873151,Middle Class,5625000.0,2019-07,7384.9838262255125,179.77254264825342
House,40000000,Nazimabad,24.922948,67.024326,2,6,2019-07-09,2341.35,17084.16084737438,151.5151515151515,97240000.0,188.4496124031008,36.934460887949285,Middle Class,4651162.790697674,2019-07,5749.191519942508,197.15762273901808
House,12500000,Scheme 33,24.938913,67.140593,2,3,2019-07-09,1306.8,9565.350474441384,47.34848484848485,30387500.0,58.89050387596899,11.542019027484136,Upper Middle,2604166.666666667,2019-07,6630.058464189246,44.27249059878508
House,14500000,Scheme 33,24.938913,67.140593,2,3,2019-07-09,1306.8,11095.806550352005,54.92424242424242,35249500.0,68.31298449612403,13.388742071881609,Upper Middle,3020833.333333333,2019-07,6630.058464189246,67.35608909459069
Flat,12500000,Scheme 33,24.938913,67.140593,2,2,2019-07-09,2178.0,5739.21028466483,47.34848484848485,30387500.0,58.89050387596899,11.542019027484136,Upper Middle,1562500.0,2019-07,6630.058464189246,-13.43650564072895
Flat,22500000,Scheme 33,24.938913,67.140593,2,3,2019-07-09,2722.5,8264.462809917355,85.22727272727273,54697500.0,106.0029069767442,20.77563424947145,Upper Middle,2250000.0,2019-07,6630.058464189246,24.6514318773503
House,15000000,Scheme 33,24.94937,67.162128,4,4,2019-07-09,1306.8,11478.42056932966,56.81818181818182,36465000.0,70.6686046511628,13.850422832980977,Upper Middle,3125000.0,2019-07,6630.058464189246,73.1269887185421
House,135000000,DHA Defence,24.810265,67.043552,6,8,2019-07-10,5445.0,24793.388429752067,511.3636363636364,328185000.0,636.0174418604652,124.6538054968288,Elite,6750000.0,2019-07,15610.651974288336,58.82352941176474
House,13500000,Scheme 33,24.94937,67.162128,5,4,2019-07-09,1306.8,10330.578512396694,51.13636363636363,32818500.0,63.60174418604651,12.465380549682877,Upper Middle,2812500.0,2019-07,6630.058464189246,55.814289846687885
Flat,8800000,North Nazimabad,24.949176,67.051578,3,3,2019-07-09,1579.05,5572.97109021247,33.333333333333336,21392800.0,41.45891472868217,8.125581395348831,Middle Class,1517241.3793103448,2019-07,7384.9838262255125,-24.536448266524747
House,27000000,Gulistan-e-Jauhar,24.916185,67.135196,6,6,2019-07-09,2178.0,12396.694214876034,102.27272727272728,65637000.0,127.20348837209302,24.930761099365757,Middle Class,3375000.0,2019-07,6427.91551882461,92.85714285714285
House,7500000,Scheme 33,24.938913,67.140593,2,2,2019-07-09,1306.8,5739.21028466483,28.40909090909091,18232500.0,35.3343023255814,6.925211416490487,Upper Middle,1562500.0,2019-07,6630.058464189246,-13.43650564072895
House,9500000,Gulistan-e-Jauhar,24.93891335,67.14059448,2,2,2019-07-09,1306.8,7269.666360575452,35.984848484848484,23094500.0,44.75678294573643,8.771934460887948,Middle Class,1979166.6666666667,2019-07,6427.91551882461,13.09523809523809
Flat,4500000,North Nazimabad,24.933961,67.046642,2,2,2019-07-09,898.425,5008.765339343852,17.045454545454547,10939500.0,21.20058139534884,4.155126849894291,Middle Class,1363636.3636363638,2019-07,7384.9838262255125,-32.176353297393106
Flat,18000000,DHA Defence,24.800643,67.064703,4,3,2019-07-09,1987.425,9056.94554511491,68.18181818181819,43758000.0,84.80232558139535,16.620507399577164,Elite,2465753.4246575343,2019-07,15610.651974288336,-41.98227236099919
Lower Portion,30000000,Gulshan-e-Iqbal Town,24.877949,67.087927,4,4,2019-07-10,3974.85,7547.454620929092,113.63636363636364,72930000.0,141.3372093023256,27.70084566596195,Middle Class,2054794.5205479453,2019-07,7482.229704451926,0.8717310087173185
Upper Portion,13500000,Gulistan-e-Jauhar,24.915748,67.119548,3,3,2019-07-10,2613.6,5165.289256198347,51.13636363636363,32818500.0,63.60174418604651,12.465380549682877,Middle Class,1406250.0,2019-07,6427.91551882461,-19.64285714285715
House,110000000,DHA Defence,24.805045,67.064323,6,5,2019-07-09,5445.0,20202.0202020202,416.6666666666667,267410000.0,518.2364341085271,101.5697674418604,Elite,5500000.0,2019-07,15610.651974288336,29.41176470588237
Flat,34000000,Clifton,24.813927,67.01261,3,3,2019-07-09,2967.525,11457.3592471841,128.78787878787878,82654000.0,160.18217054263565,31.394291754756864,Elite,3119266.0550458715,2019-07,12626.262626262624,-9.257714762301907
House,9300000,Gadap Town,25.030686,67.145475,3,3,2019-07-13,871.2,10674.931129476585,35.22727272727273,22608300.0,43.81453488372093,8.587262156448205,Affordable,2906250.0,2019-07,4979.448161266344,114.37980241492862
House,60000000,Clifton,24.826625,67.037923,5,4,2019-07-09,2450.25,24487.297214569942,227.27272727272728,145860000.0,282.6744186046512,55.4016913319239,Elite,6666666.666666667,2019-07,12626.262626262624,93.939393939394
Flat,2100000,Bahria Town Karachi,25.013015,67.314401,2,2,2019-07-12,1279.575,1641.1699196999002,7.954545454545454,5105100.0,9.893604651162793,1.939059196617337,Upper Middle,446808.5106382978,2019-07,5968.778696051423,-72.50409165302781
Flat,3300000,Gadap Town,25.008773,67.071319,2,2,2019-07-10,871.2,3787.878787878788,12.5,8022300.0,15.547093023255814,3.047093023255813,Affordable,1031250.0,2019-07,4979.448161266344,-23.929747530186617
House,21000000,North Karachi,24.953829,67.062029,4,4,2019-07-09,1306.8,16069.788797061525,79.54545454545455,51051000.0,98.93604651162792,19.39059196617336,Middle Class,4375000.0,2019-07,8417.508417508418,90.90909090909092
House,107500000,DHA Defence,24.805045,67.064323,7,6,2019-07-09,5445.0,19742.88337924701,407.1969696969697,261332500.0,506.4583333333333,99.26136363636364,Elite,5375000.0,2019-07,15610.651974288336,26.4705882352941
House,90000000,DHA Defence,24.821639,67.071691,5,4,2019-07-10,5445.0,16528.92561983471,340.90909090909093,218790000.0,424.0116279069768,83.1025369978858,Elite,4500000.0,2019-07,15610.651974288336,5.882352941176483
Flat,3200000,Federal B Area,24.937736,67.080152,1,2,2019-07-10,707.85,4520.7317934590665,12.12121212121212,7779200.0,15.075968992248065,2.9547568710359418,Middle Class,1230769.2307692308,2019-07,6597.709513661486,-31.480284421460887
Flat,9000000,Gulistan-e-Jauhar,24.954157,67.160969,3,3,2019-07-10,1742.4,5165.289256198347,34.09090909090909,21879000.0,42.40116279069768,8.310253699788582,Middle Class,1406250.0,2019-07,6427.91551882461,-19.64285714285715
House,120000000,DHA Defence,24.821639,67.071691,5,4,2019-07-09,10890.0,11019.283746556472,454.54545454545456,291720000.0,565.3488372093024,110.8033826638478,Elite,3000000.0,2019-07,15610.651974288336,-29.411764705882355
House,67500000,DHA Defence,24.824093,67.061405,6,5,2019-07-10,2178.0,30991.73553719008,255.6818181818182,164092500.0,318.0087209302326,62.3269027484144,Elite,8437500.0,2019-07,15610.651974288336,98.5294117647059
House,120000000,DHA Defence,24.785955,67.067499,6,5,2019-07-09,5445.0,22038.567493112947,454.54545454545456,291720000.0,565.3488372093024,110.8033826638478,Elite,6000000.0,2019-07,15610.651974288336,41.17647058823531
Flat,19000000,Scheme 33,24.938913,67.140593,4,4,2019-07-10,3757.05,5057.159207356835,71.96969696969697,46189000.0,89.51356589147287,17.543868921775896,Upper Middle,1376811.5942028984,2019-07,6630.058464189246,-23.723761492120595
Flat,15000000,Scheme 33,24.938913,67.140593,3,3,2019-07-09,2286.9,6559.097468188377,56.81818181818182,36465000.0,70.6686046511628,13.850422832980977,Upper Middle,1785714.2857142857,2019-07,6630.058464189246,-1.0702921608330915
Flat,18500000,Scheme 33,24.938913,67.140593,4,4,2019-07-10,3757.05,4924.076070321129,70.07575757575758,44973500.0,87.15794573643412,17.082188160676537,Upper Middle,1340579.7101449275,2019-07,6630.058464189246,-25.731030926538473
Flat,14000000,Scheme 33,24.938913,67.140593,3,3,2019-07-09,2286.9,6121.824303642486,53.03030303030303,34034000.0,65.95736434108527,12.927061310782236,Upper Middle,1666666.6666666665,2019-07,6630.058464189246,-7.66560601677755
Flat,13000000,Scheme 33,24.938913,67.140593,3,3,2019-07-09,2286.9,5684.551139096593,49.24242424242424,31603000.0,61.24612403100775,12.00369978858351,Upper Middle,1547619.0476190476,2019-07,6630.058464189246,-14.260919872722022
Upper Portion,14000000,North Nazimabad,24.935635,67.05102,3,3,2019-07-09,2531.925,5529.389693612568,53.03030303030303,34034000.0,65.95736434108527,12.927061310782236,Middle Class,1505376.3440860214,2019-07,7384.9838262255125,-25.126583568448304
Flat,19500000,Scheme 33,24.938913,67.140593,4,4,2019-07-09,3757.05,5190.242344392542,73.86363636363636,47404500.0,91.86918604651164,18.00554968287527,Upper Middle,1413043.4782608694,2019-07,6630.058464189246,-21.71649205770271
Flat,28000000,Clifton,24.820432,67.029383,3,3,2019-07-10,2069.1,13532.453723841283,106.06060606060606,68068000.0,131.91472868217053,25.85412262156447,Elite,3684210.5263157897,2019-07,12626.262626262624,7.177033492822985
Flat,19000000,Scheme 33,24.938913,67.140593,4,4,2019-07-09,3757.05,5057.159207356835,71.96969696969697,46189000.0,89.51356589147287,17.543868921775896,Upper Middle,1376811.5942028984,2019-07,6630.058464189246,-23.723761492120595
Flat,19000000,Scheme 33,24.938913,67.140593,4,4,2019-07-09,3757.05,5057.159207356835,71.96969696969697,46189000.0,89.51356589147287,17.543868921775896,Upper Middle,1376811.5942028984,2019-07,6630.058464189246,-23.723761492120595
Flat,18500000,Scheme 33,24.938913,67.140593,4,4,2019-07-09,3757.05,4924.076070321129,70.07575757575758,44973500.0,87.15794573643412,17.082188160676537,Upper Middle,1340579.7101449275,2019-07,6630.058464189246,-25.731030926538473
Flat,15000000,Scheme 33,24.938913,67.140593,3,3,2019-07-10,2286.9,6559.097468188377,56.81818181818182,36465000.0,70.6686046511628,13.850422832980977,Upper Middle,1785714.2857142857,2019-07,6630.058464189246,-1.0702921608330915
Flat,14000000,Scheme 33,24.938913,67.140593,3,3,2019-07-10,2286.9,6121.824303642486,53.03030303030303,34034000.0,65.95736434108527,12.927061310782236,Upper Middle,1666666.6666666665,2019-07,6630.058464189246,-7.66560601677755
Flat,13000000,Scheme 33,24.938913,67.140593,3,3,2019-07-10,2286.9,5684.551139096593,49.24242424242424,31603000.0,61.24612403100775,12.00369978858351,Upper Middle,1547619.0476190476,2019-07,6630.058464189246,-14.260919872722022
Flat,20000000,Clifton,24.820432,67.029383,2,3,2019-07-10,1878.525,10646.650962856496,75.75757575757575,48620000.0,94.2248062015504,18.467230443974643,Elite,2898550.724637681,2019-07,12626.262626262624,-15.678524374176531
Flat,19500000,Cantt,24.950266,67.216759,4,4,2019-07-09,3757.05,5190.242344392542,73.86363636363636,47404500.0,91.86918604651164,18.00554968287527,Elite,1413043.4782608694,2019-07,11408.854384060996,-54.50689289501591
Flat,19000000,Cantt,24.950266,67.216759,4,4,2019-07-09,3757.05,5057.159207356835,71.96969696969697,46189000.0,89.51356589147287,17.543868921775896,Elite,1376811.5942028984,2019-07,11408.854384060996,-55.67338282078473
Flat,18500000,Cantt,24.950266,67.216759,3,3,2019-07-09,3757.05,4924.076070321129,70.07575757575758,44973500.0,87.15794573643412,17.082188160676537,Elite,1340579.7101449275,2019-07,11408.854384060996,-56.83987274655357
Flat,15000000,Cantt,24.950266,67.216759,3,3,2019-07-10,2286.9,6559.097468188377,56.81818181818182,36465000.0,70.6686046511628,13.850422832980977,Elite,1785714.2857142857,2019-07,11408.854384060996,-42.50871080139373
Flat,14000000,Cantt,24.950266,67.216759,3,3,2019-07-10,2286.9,6121.824303642486,53.03030303030303,34034000.0,65.95736434108527,12.927061310782236,Elite,1666666.6666666665,2019-07,11408.854384060996,-46.34146341463415
Flat,13000000,Cantt,24.950266,67.216759,3,3,2019-07-10,2286.9,5684.551139096593,49.24242424242424,31603000.0,61.24612403100775,12.00369978858351,Elite,1547619.0476190476,2019-07,11408.854384060996,-50.17421602787457
Flat,5000000,Bahria Town Karachi,25.013015,67.314401,2,2,2019-07-09,1143.45,4372.731645458918,18.939393939393938,12155000.0,23.5562015503876,4.616807610993661,Upper Middle,1190476.1904761903,2019-07,5968.778696051423,-26.73992673992674
Flat,18500000,Cantt,24.950266,67.216759,4,4,2019-07-13,3757.05,4924.076070321129,70.07575757575758,44973500.0,87.15794573643412,17.082188160676537,Elite,1340579.7101449275,2019-07,11408.854384060996,-56.83987274655357
Flat,15000000,Cantt,24.950266,67.216759,3,3,2019-07-15,2286.9,6559.097468188377,56.81818181818182,36465000.0,70.6686046511628,13.850422832980977,Elite,1785714.2857142857,2019-07,11408.854384060996,-42.50871080139373
House,9000000,Bahria Town Karachi,25.113565,67.353811,3,3,2019-07-09,2559.15,3516.792685071215,34.09090909090909,21879000.0,42.40116279069768,8.310253699788582,Upper Middle,957446.8085106384,2019-07,5968.778696051423,-41.08019639934533
House,11500000,Gadap Town,25.07629,67.08164,3,3,2019-07-09,1306.8,8800.122436486074,43.56060606060606,27956500.0,54.17926356589148,10.618657505285412,Affordable,2395833.333333333,2019-07,4979.448161266344,76.72886937431393
House,8500000,North Karachi,24.972287,67.066298,4,4,2019-07-09,871.2,9756.65748393021,32.196969696969695,20663500.0,40.04554263565891,7.848572938689216,Middle Class,2656250.0,2019-07,8417.508417508418,15.909090909090898
Flat,35000000,Clifton,24.810927,67.024019,3,3,2019-07-10,2069.1,16915.567154801607,132.57575757575756,85085000.0,164.89341085271317,32.31765327695561,Elite,4605263.157894737,2019-07,12626.262626262624,33.97129186602876
House,34000000,DHA Defence,24.819653,67.077749,4,4,2019-07-10,1089.0,31221.303948576675,128.78787878787878,82654000.0,160.18217054263565,31.394291754756864,Elite,8500000.0,2019-07,15610.651974288336,100.00000000000003
House,41500000,Gulistan-e-Jauhar,24.920384,67.129162,6,6,2019-07-10,4356.0,9527.089072543618,157.1969696969697,100886500.0,195.51647286821705,38.31950317124736,Middle Class,2593750.0,2019-07,6427.91551882461,48.2142857142857
